id,entity_type,kg_node_code,kg_node_name,target_table,issue_type,reason,proposed_value,current_value,source,target_id,target_code,target_name
6d87eb1021d35dda8788c72b15e1e151,Sign,SIGN-CARD-0EE4DEA9587D,先天性心脏病相关肺动脉高压体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
a661f297819c59b78685b661b9cb77d9,Sign,SIGN-CARD-BCE0C13CAEF5,动脉导管未闭体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
ce89750eded957ce814eae37266165ee,Sign,SIGN-CARD-B37A3EB81ED2,动脉性肺动脉高压体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
aa5a04de4e4c51c1bee2075852aaca23,Sign,SIGN-CARD-F215CD2C6184,卵圆孔未闭体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
3040bd11e6815acdbefac47c269a5b2d,Sign,SIGN-CARD-E3B404FFF957,多瓣膜病体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
360290cb93f856d18fa0cb4f8eb26dc7,Sign,SIGN-CARD-CM-AMYLOID-LVH-LOW-VOLTAGE,室壁增厚与心电低电压不匹配,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""低电压"", ""非高电压"", ""左心室肥厚伴低电压""]}",Neo4j图谱与Oracle有效字典只读比对,,,
1ff17393204e5730a78ec4c248711b56,Sign,SIGN-CARD-CM-ACM-VENTRICULAR-ARRHYTHMIA,室性心律失常表现,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""频发室性早搏"", ""非持续性室性心动过速"", ""持续性室性心动过速"", ""心律失常性晕厥"", ""室性心律失常"", ""猝死首发表现"", ""心力衰竭""]}",Neo4j图谱与Oracle有效字典只读比对,,,
5542c3eda7a65bbba900fc89b891d47f,Sign,SIGN-CARD-B6A5F5A925FF,室间隔缺损体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
1ff39039db345b9da22608d30dcf773d,Sign,SIGN-CARD-87E6A7F32565,左心室肥厚,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""左室肥厚""]}",Neo4j图谱与Oracle有效字典只读比对,,,
23cd62f2711158d09f6c80648d4fe427,Sign,SIGN-CARD-8D884A9CED51,心功能不全,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""心力衰竭表现"", ""低心排""]}",Neo4j图谱与Oracle有效字典只读比对,,,
c6f5750ddd96507abe16ca7a4b01ebb4,Sign,SIGN-CARD-5A56B306CD53,心包炎体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
c02979bcecbb574392bea298d6dc607d,Sign,SIGN-CARD-E826AD0DF329,心肌炎体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
648e040964dc5002a93a373abff6dbe3,Sign,SIGN-CARD-86F5BDED564F,心脏瓣膜病体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
78f4e202cbcd55debcb13df82c5505b5,Sign,SIGN-CARD-50CD8A1652EA,感染性心内膜炎体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
9c5b65b4ddf15e0dacee7be8b36c0120,Sign,SIGN-CARD-6896EFBC8929,慢性血栓栓塞性肺动脉高压体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
e89b9096aa99558dad9d5fcaf6f3a59f,Sign,SIGN-CARD-A8A3ACF49B99,房室传导阻滞体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
57be25faec3e58c4b0a6d572d01b27d0,Sign,SIGN-CARD-42C51CA09C2F,房间隔缺损体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
d275a1f612da50a5b49a348074825b84,Sign,SIGN-CARD-C9C78F04261F,暴发性心肌炎体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
ea41baf073a45c0ea91d26d9e83e2278,Sign,SIGN-CARD-62E55BA7DADE,束支传导阻滞体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
b8a627f0990951359a19876ba3605eb3,Sign,SIGN-CARD-A832DDE85F1A,特发性肺动脉高压体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
6f696d284f9b57d5b2f9e0713e85958c,Sign,SIGN-CARD-REQ-555D4E5CFAA7,短QT间期综合征相关临床体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""QT间期缩短"", ""SQTS"", ""Short QT syndrome"", ""arrhythmia"", ""cardiac arrest"", ""short-QT syndrome"", ""临床表现"", ""体征"", ""心律失常"", ""恶性心律失常"", ""短QT综合征"", ""短QT间期综合征""]}",Neo4j图谱与Oracle有效字典只读比对,,,
4eba0f2b439e50159816da40910a79c1,Sign,SIGN-CARD-F10C32C93E92,窦房结功能障碍体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
cf921e04792e5f65891fb52434cfe915,Sign,SIGN-CARD-B4FED240FB6C,结缔组织病相关肺动脉高压体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
ff04a97148585c06af749e4deabb459f,Sign,SIGN-CARD-DB1CC6A9B67B,肺动脉瓣狭窄体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
c4b175ff06d65e00ac273b6a9ae376c1,Sign,SIGN-CARD-C9FA2CD0D241,肺动脉高压体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
edd1365979e25a8f9fb91c57f9852a87,Sign,SIGN-CARD-1431D67A6000,肺水肿,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肺水肿""]}",Neo4j图谱与Oracle有效字典只读比对,,,
58c2d0f228f658ee83164045ba3a5a50,Sign,SIGN-CARD-8F15AA48D767,肺淤血,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肺充血""]}",Neo4j图谱与Oracle有效字典只读比对,,,
5f0ccb891d1050fea0d008aaef59e774,Sign,SIGN-CARD-667CA8B6F7D8,胸腔积液,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
89831e6f26e85434b0705f7d83537c92,Sign,SIGN-CARD-AAS-PULSE-BP-DIFFERENTIAL,脉搏缺失或双上肢收缩压差,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Pulse deficit"", ""systolic blood pressure differential""]}",Neo4j图谱与Oracle有效字典只读比对,,,
d45c90149c2054539886f9f00116eecc,Sign,SIGN-CARD-70CCDF26928B,腹主动脉瘤体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
72d1becd96c85d62aed2ec3d1ac2a847,Sign,SIGN-CARD-2772E689A2C1,血脂异常体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
f700885a11c7543d8b2fbfbf451491c2,Sign,SIGN-CARD-984BA4A30147,遗传性肺动脉高压体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
1c1496e6e09f574eb8f3f736a1a8a1cb,Sign,SIGN-CARD-74FB701F06FE,靶器官损害,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""靶器官受损"", ""HMOD""]}",Neo4j图谱与Oracle有效字典只读比对,,,
b6e80ce5d8d75a1ba067ae21c1d829a5,Sign,SIGN-CARD-C783F0B34669,风湿性心脏瓣膜病体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
8297baab6dae50ba892d2880d7daaf5e,Sign,SIGN-CARD-47494ECB7569,高胆固醇血症体征,K_CLINICAL_SIGN_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
18dfa7212dad5d61b7574393008c8619,ExamItem,EXAM-CARD-A80B855C8C77,12导联心电图,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""心电图"", ""常规心电图"", ""12导联ECG"", ""ECG""]}",Neo4j图谱与Oracle有效字典只读比对,,,
b39659cb867c5a618c4164c46f70ba44,ExamItem,EXAM-CARD-FULLBOOK-80909CCD5C,CT肺动脉造影,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""CTPA"", ""CT 肺动脉造影"", ""肺动脉CTA""]}",Neo4j图谱与Oracle有效字典只读比对,,,
3bc8344b34d05b478a5bba83ace377d4,ExamItem,EXAM-CARD-CF719F4B0836,CT血管造影,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""CTA"", ""CT血管造影"", ""冠状动脉CTA""]}",Neo4j图谱与Oracle有效字典只读比对,,,
213c11c031bc5cf7afde7dca4ad5278c,ExamItem,EXAM-CARD-A71DE0F3C4AD,ST段抬高型心肌梗死检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
f3614531f2df575eae521f0ed194425e,ExamItem,EXAM-CARD-272288934A19,Stanford B型主动脉夹层检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
7a196bfd1b1e54708b842966d3a4c979,ExamItem,CARD-SKELETON-20260709-EXAM-B66979D14041DD2B,X线,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""X线""]}",Neo4j图谱与Oracle有效字典只读比对,,,
538115f1cb15513c99e8f98f1dbe4464,ExamItem,EXAM-CARD-C548875CF43C,一度房室传导阻滞检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
081db45908e25e9284251683519ca32c,ExamItem,EXAM-CARD-16F0D6920182,三尖瓣反流检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
c4f506414fe05fc78b347ae2e40713e3,ExamItem,EXAM-CARD-97D69E2921A1,三度房室传导阻滞检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
5b9119f33cd451a98210f2a9aaf8e35b,ExamItem,EXAM-CARD-C6DF71BCCAF5,不稳定型心绞痛检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
cc82c6ffd9bb5682be76e484d830a5bc,ExamItem,EXAM-CARD-AORTA-CTA-CDSS,主动脉CTA,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""主动脉CT血管成像"", ""CTA主动脉"", ""Aorta CTA""]}",Neo4j图谱与Oracle有效字典只读比对,,,
f52b5ee4a1df52f289f94de7424945e7,ExamItem,EXAM-CARD-28A2BDE20795,主动脉夹层检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
3d7ced5f7b2e54acb760c15a5339a6d2,ExamItem,EXAM-CARD-DBD1F40853C8,主动脉瓣反流检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
d8c79a6ec026513faf954f69b8680689,ExamItem,EXAM-CARD-708809C38DF0,主动脉瓣狭窄检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
ee7c5b3242575e9da919b2613f58fceb,ExamItem,EXAM-CARD-41BF81CAB3CE,事件记录仪,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""事件监测"", ""心电事件记录""]}",Neo4j图谱与Oracle有效字典只读比对,,,
9e86511689dd5b1eaabeb3a75329b639,ExamItem,EXAM-CARD-73E7CBE78E09,二尖瓣反流检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
801aff9bc66c5f2bad0c5b35d0d1a634,ExamItem,EXAM-CARD-0865DD245608,二尖瓣狭窄检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
86862e52ed755ab5baeff06ac9500360,ExamItem,EXAM-CARD-B819A6206DDB,二度房室传导阻滞检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
d6d0c50747dd597388dc9b68dd955399,ExamItem,EXAM-CARD-5DECE91D9410,先天性心脏病检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
5fa8d44e17d95e16bd998cc15761d9ae,ExamItem,EXAM-CARD-A9459B69C059,先天性心脏病相关肺动脉高压检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
dbd87578b31158ed9fa1973f0a97b9e7,ExamItem,CARD-SKELETON-FULL-20260709-EXAM-40BD433C71F71D08,光学相干断层扫描,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""OCT"", ""光学相干断层扫描"", ""光学相干断层成像""]}",Neo4j图谱与Oracle有效字典只读比对,,,
73e5445d5a135c31a22c95961a75b2a3,ExamItem,EXAM-CARD-3D8494591EDD,动脉导管未闭检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
1c424ba07c125fef9e522cf86680749d,ExamItem,EXAM-CARD-9853A68E651E,动脉性肺动脉高压检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
ef6adcf8e04a53d590dc575c19e7fa1e,ExamItem,EXAM-CARD-STEMI-43AF84ECFEAC,单光子发射计算机断层显像,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""SPECT""]}",Neo4j图谱与Oracle有效字典只读比对,,,
d7f24eb15cc15e32bb99d3605d6d522b,ExamItem,EXAM-CARD-402C5F4A8797,卵圆孔未闭检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
4e551d0fb528525e9054a7a9fe3e6740,ExamItem,EXAM-CARD-FE5579C751A4,右心导管检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""右心导管"", ""右心漂浮导管检查""]}",Neo4j图谱与Oracle有效字典只读比对,,,
98d9f338541a5830a0f300865dc14965,ExamItem,EXAM-GENETIC,基因检测,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""基因筛查""]}",Neo4j图谱与Oracle有效字典只读比对,,,
a6fb2d6781e25076b526399b658a509a,ExamItem,EXAM-CARD-76E926AC5403,外周动脉疾病检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
a8ed52deb577583f992e4f86d2e289b1,ExamItem,EXAM-CARD-A75C6A09C4B4,多瓣膜病检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
c6d82546cd5c59ae8509d1d9d0668d7c,ExamItem,EXAM-CARD-CCF4280ECBDB,室性心律失常检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
457a039eab5b5df09fd9c1e980412c57,ExamItem,EXAM-CARD-90C30ED23298,室间隔缺损检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
9472ac5bc26359c3a565774558aa3543,ExamItem,EXAM-CARD-009841714F76,家庭血压监测,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""家庭自测血压""]}",Neo4j图谱与Oracle有效字典只读比对,,,
c41f1983bd60538bae6f47cd088efb7b,ExamItem,EXAM-CARD-1964B3FBB1A3,家族性高胆固醇血症检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
08edebe9598b53af84bd42dffe2c267f,ExamItem,EXAM-EMB,心内膜心肌活检,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""心肌活检"", ""心内膜和心肌活检""]}",Neo4j图谱与Oracle有效字典只读比对,,,
4da86375790c505e8c37cacd46b39584,ExamItem,EXAM-CARD-127CAD01EC4B,心包炎检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
a7a3553bccfe5544b0e7f8de2ed3402e,ExamItem,EXAM-CARD-B27427130801,心导管检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
55a600f3108754f4b5a86dc3158ad829,ExamItem,EXAM-CARD-7A21E308EAA9,心房扑动检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
4f63941dedb95e74a010acf8a2a6d12a,ExamItem,EXAM-CARD-43F6A7846AC9,心房颤动检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
7ad26f09863a58f4b387659fabd18ef6,ExamItem,EXAM-ECG,心电图,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""ECG"", ""EKG"", ""心电图""]}",Neo4j图谱与Oracle有效字典只读比对,,,
a7f3ae94223c5dbfab68537fe0bf2af4,ExamItem,EXAM-CARD-471B1F30EE60,心肌炎检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
ee04ae9a1ade5d9ea70377e4d95e7eff,ExamItem,EXAM-CARD-B28D2A148D7A,心肌病检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
f28bc5e1bb3d5332b8317a9d7b003f47,ExamItem,EXAM-CARD-TEXT-8AF3973EB6,心脏导管检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""导管检查"", ""右心导管""]}",Neo4j图谱与Oracle有效字典只读比对,,,
629f5270b33d54b697cc43468eda26aa,ExamItem,EXAM-CARD-900CCD450F81,心脏性猝死检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
406abf124186547ab13a71c4865e4525,ExamItem,EXAM-CARD-3952FA87CE06,心脏瓣膜病检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
a64afb04d80658bcac96c33ee00d4a36,ExamItem,EXAM-CARD-85148D8A75A3,心脏电生理检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""电生理检查"", ""心内电生理检查""]}",Neo4j图谱与Oracle有效字典只读比对,,,
97bb48598eef5098bdd3cede4f693e99,ExamItem,EXAM-CMR,心脏磁共振,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""CMR"", ""心脏MRI"", ""心脏磁共振"", ""心血管磁共振""]}",Neo4j图谱与Oracle有效字典只读比对,,,
ba201ffc308b599a8ba61d558c77816c,ExamItem,EXAM-CARD-A3E759D2D858,急性冠脉综合征检查,K_EXAM_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
