disease_code,disease_name,entity_type,node_code,node_name,dictionary_validation_status,source_table
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,ExamItem,EXAM-CARD-TEXT-8633D5B324,磁共振成像,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,ExamObservation,IND-EXAM-TTE-左室射血分数,左室射血分数,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,ExamObservation,IND-EXAM-CARD-09DFFB573658-延迟钆增强,延迟钆增强,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,ExamObservation,IND-CARD-HT-LAB-FPG-ABNORMAL,空腹血糖异常,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,ExamObservation,IND-CARD-LAB-RENAL-FUNCTION-ABNORMAL,肾功能异常,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,ExamObservation,IND-CARD-LAB-GLUCOSE-ABNORMAL,血糖异常,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,Medication,MED-CARD-STD-FE9616A928,依那普利,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,Medication,MED-DIURETIC,利尿剂,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,Medication,MED-CARD-STD-0401DB9741,地尔硫卓,candidate_conflict,K_DRUG_DICT
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,Medication,MED-CARD-STD-C685CE7163,维拉帕米,candidate_conflict,K_DRUG_DICT
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,Medication,MED-CARD-92F68F550745,血管紧张素Ⅱ受体拮抗剂,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,Medication,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,Medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,Medication,MED-CARD-TEXT-4E1713BBBA,醛固酮受体拮抗剂,knowledge_only,
DIS-CARD-HTN-PHEO,嗜铬细胞瘤和副神经节瘤,Medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,ExamItem,EXAM-CARD-CF719F4B0836,CT血管造影,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,ExamItem,EXAM-CARD-AORTA-CTA-CDSS,主动脉CTA,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,ExamItem,EXAM-CARD-76E926AC5403,外周动脉疾病检查,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,ExamItem,EXAM-CMR,心脏磁共振,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,ExamItem,EXAM-CARD-TEXT-BE9C2270C9,胸部X线检查,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,ExamItem,EXAM-TTE,超声心动图,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,ExamObservation,IND-EXAM-TTE-左室射血分数,左室射血分数,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,ExamObservation,IND-EXAM-CARD-09DFFB573658-延迟钆增强,延迟钆增强,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,Medication,MED-CARD-DAE0F0B68F1D,他汀类药物,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,Medication,MED-CARD-TEXT-D07193A49C,溶栓药物,knowledge_only,
DIS-CARD-PAD,外周动脉疾病,Sign,SIGN-CARD-PAD-LOWER-LIMB-PULSE-ABNORMAL,下肢脉搏异常,,
DIS-CARD-PAD,外周动脉疾病,Sign,SIGN-CARD-PAD-WOUND-NONHEALING,伤口不愈合,,
DIS-CARD-PAD,外周动脉疾病,Sign,SIGN-CARD-PAD-GANGRENE,坏疽,,
DIS-CARD-PAD,外周动脉疾病,Symptom,SYM-CDSS-Z101326,间歇性跛行,knowledge_only,K_SYMPTOM_DICT
DIS-CARD-PAD,外周动脉疾病,TreatmentItem,PROC-CARD-DA0F467D4A30,溶栓治疗,knowledge_only,
DIS-CARD-VHD-MULTI,多瓣膜病,ExamItem,EXAM-CARD-A75C6A09C4B4,多瓣膜病检查,knowledge_only,
DIS-CARD-VHD-MULTI,多瓣膜病,ExamItem,EXAM-CARD-TEXT-8AF3973EB6,心脏导管检查,knowledge_only,
DIS-CARD-VHD-MULTI,多瓣膜病,ExamItem,EXAM-TTE,超声心动图,knowledge_only,
DIS-CARD-VHD-MULTI,多瓣膜病,ExamObservation,IND-EXAM-TTE-左室射血分数,左室射血分数,knowledge_only,
DIS-CARD-VHD-MULTI,多瓣膜病,LabItem,EXAM-CARD-01C3182D129E,利钠肽,pending_dictionary_registration,K_LAB_ITEM_DICT
DIS-CARD-VHD-MULTI,多瓣膜病,LabItem,LAB-CARDIAC-BIOMARKERS,心脏生物标志物检测,knowledge_only,
DIS-CARD-VHD-MULTI,多瓣膜病,LabSubitem,LABIND-EXAM-CARD-01C3182D129E-BNP,B型利钠肽,knowledge_only,
DIS-CARD-VHD-MULTI,多瓣膜病,LabSubitem,IND-NT-PROBNP,N末端B型利钠肽原,knowledge_only,
DIS-CARD-VHD-MULTI,多瓣膜病,Procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗装置植入术,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-VHD-MULTI,多瓣膜病,Procedure,PROC-CARD-TEXT-6248D2A735,心脏瓣膜置换术,,
DIS-CARD-VHD-MULTI,多瓣膜病,Procedure,PROC-CARD-TEXT-53ECAA23AE,经导管主动脉瓣置换术,,
DIS-CARD-VHD-MULTI,多瓣膜病,Procedure,PROC-TEER,经导管二尖瓣缘对缘修复术,,
DIS-CARD-VHD-MULTI,多瓣膜病,Procedure,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-VHD-MULTI,多瓣膜病,Sign,SIGN-CARD-E3B404FFF957,多瓣膜病体征,knowledge_only,
DIS-CARD-VHD-MULTI,多瓣膜病,Sign,SIGN-CARD-8F15AA48D767,肺淤血,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,ExamItem,EXAM-CARD-A80B855C8C77,12导联心电图,pending_dictionary_registration,K_EXAM_ITEM_DICT
DIS-CARD-ARR-SVT,室上性心动过速,ExamItem,EXAM-ECG,心电图,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,ExamItem,EXAM-CARD-85148D8A75A3,心脏电生理检查,pending_dictionary_registration,K_EXAM_ITEM_DICT
DIS-CARD-ARR-SVT,室上性心动过速,ExamItem,EXAM-TTE,超声心动图,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,ExamObservation,IND-CARD-STEMI-D6A001366BC3,ST段持续抬高提示室壁瘤,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,ExamObservation,IND-CARD-STEMI-17801B3D7472,V1至V5导联QS型提示前壁梗死,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,ExamObservation,IND-CARD-STEMI-0A05978707AA,Ⅱ、Ⅲ、aVF导联ST段抬高提示下壁梗死,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,ExamObservation,IND-CARD-AMI-LAB-027A760481F7,嗜酸性粒细胞减少或消失,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,ExamObservation,IND-EXAM-TTE-左室射血分数,左室射血分数,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,ExamObservation,IND-CARD-LAB-THYROID-FUNCTION-ABNORMAL,甲状腺功能异常,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,ExamObservation,IND-CARD-LAB-ELECTROLYTE-ABNORMAL,电解质异常,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,LabSubitem,IND-CARD-AMI-LAB-A07CEA5883A7,中性粒细胞增多,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-BETA-BLOCKER,β受体阻滞剂,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-2CCCA76B39F5,低分子量肝素,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-DIURETIC,利尿剂,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-STD-62498B0FBD,地高辛,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-TEXT-EE219280A7,抗凝药物,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-0D88ECB6525C,普罗帕酮,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-A49408D27901,普通肝素,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-TEXT-93710567D3,洋地黄类药物,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-F50DC811465A,索他洛尔,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-STD-C685CE7163,维拉帕米,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-STD-1691342E51,美托洛尔,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-7717331EF136,肝素,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-AMIODARONE,胺碘酮,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-92F68F550745,血管紧张素Ⅱ受体拮抗剂,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Procedure,PROC-CARD-69A311F01D4B,三尖瓣环峡部消融,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-ARR-SVT,室上性心动过速,Procedure,PROC-CARD-36488EFD8194,同步直流电复律,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-ARR-SVT,室上性心动过速,Procedure,PROC-CARD-TEXT-6248D2A735,心脏瓣膜置换术,,
DIS-CARD-ARR-SVT,室上性心动过速,Procedure,PROC-CARD-A89DB5C678D2,房颤导管消融,,
DIS-CARD-ARR-SVT,室上性心动过速,Procedure,PROC-CARD-E94100E376BD,永久起搏器植入,,
DIS-CARD-ARR-SVT,室上性心动过速,Procedure,PROC-CARD-4777F9B8D8F3,经导管心脏射频消融术,,
DIS-CARD-ARR-SVT,室上性心动过速,Procedure,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-ARR-SVT,室上性心动过速,Procedure,PROC-CARD-D9D7DDE63DCF,肺静脉隔离,,
DIS-CARD-ARR-SVT,室上性心动过速,Symptom,SYM-CARD-0FE1D08FA915,突发突止心动过速,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,Symptom,SYM-CARD-F655A47C2B62,黑矇,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,TreatmentItem,PROC-CARD-7FE0AC763703,Valsalva动作,knowledge_only,
DIS-CARD-ARR-SVT,室上性心动过速,TreatmentItem,PROC-CARD-B13C58DD2614,颈动脉窦按摩,pending_dictionary_registration,K_TREATMENT_DICT
DIS-CARD-ARR-VA,室性心律失常,ExamItem,EXAM-CARD-CF719F4B0836,CT血管造影,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,ExamItem,EXAM-GENETIC,基因检测,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,ExamItem,EXAM-ECG,心电图,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,ExamItem,EXAM-CARD-85148D8A75A3,心脏电生理检查,pending_dictionary_registration,K_EXAM_ITEM_DICT
DIS-CARD-ARR-VA,室性心律失常,ExamItem,EXAM-CMR,心脏磁共振,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,ExamItem,EXAM-TTE,超声心动图,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,ExamObservation,IND-CARD-STEMI-D6A001366BC3,ST段持续抬高提示室壁瘤,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,ExamObservation,IND-CARD-STEMI-17801B3D7472,V1至V5导联QS型提示前壁梗死,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,ExamObservation,IND-CARD-STEMI-0A05978707AA,Ⅱ、Ⅲ、aVF导联ST段抬高提示下壁梗死,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,ExamObservation,IND-EXAM-GENETIC-家族遗传证据,家族遗传证据,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,ExamObservation,IND-EXAM-TTE-左室射血分数,左室射血分数,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,ExamObservation,IND-EXAM-CARD-09DFFB573658-延迟钆增强,延迟钆增强,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,LabItem,EXAM-CARD-01C3182D129E,利钠肽,pending_dictionary_registration,K_LAB_ITEM_DICT
DIS-CARD-ARR-VA,室性心律失常,LabItem,LAB-CARD-CADCD76D40B9,心肌损伤标志物,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,LabItem,LAB-CARDIAC-BIOMARKERS,心脏生物标志物检测,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,LabItem,LAB-CARD-RENAL-ELECTROLYTE-CDSS,肾功能与电解质,pending_dictionary_registration,K_LAB_ITEM_DICT
DIS-CARD-ARR-VA,室性心律失常,LabSubitem,LABIND-EXAM-CARD-01C3182D129E-BNP,B型利钠肽,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,LabSubitem,IND-NT-PROBNP,N末端B型利钠肽原,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,Medication,MED-BETA-BLOCKER,β受体阻滞剂,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,Medication,MED-CARD-73E3BE4E64BB,抗心律失常药物,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,Medication,MED-CARD-0D88ECB6525C,普罗帕酮,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-VA,室性心律失常,Medication,MED-CARD-STD-9146894909,普萘洛尔,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-VA,室性心律失常,Medication,MED-CARD-F50DC811465A,索他洛尔,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-VA,室性心律失常,Medication,MED-CARD-STD-1691342E51,美托洛尔,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,Medication,MED-AMIODARONE,胺碘酮,knowledge_only,
DIS-CARD-ARR-VA,室性心律失常,Procedure,PROC-CARD-128A6330E583,临时心脏起搏术,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-ARR-VA,室性心律失常,Procedure,PROC-CARD-36488EFD8194,同步直流电复律,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-ARR-VA,室性心律失常,Procedure,PROC-ICD,植入式心律转复除颤器置入术,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-ARR-VA,室性心律失常,Procedure,PROC-CARD-6CC6BC610CAE,电除颤,,
DIS-CARD-ARR-VA,室性心律失常,Procedure,PROC-CARD-TEXT-53ECAA23AE,经导管主动脉瓣置换术,,
DIS-CARD-ARR-VA,室性心律失常,Procedure,PROC-CARD-4777F9B8D8F3,经导管心脏射频消融术,,
DIS-CARD-ARR-PVC,室性期前收缩,ExamItem,EXAM-GENETIC,基因检测,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamItem,EXAM-ECG,心电图,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamItem,EXAM-CARD-85148D8A75A3,心脏电生理检查,pending_dictionary_registration,K_EXAM_ITEM_DICT
DIS-CARD-ARR-PVC,室性期前收缩,ExamItem,EXAM-CMR,心脏磁共振,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamItem,EXAM-TTE,超声心动图,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-CARD-STEMI-D6A001366BC3,ST段持续抬高提示室壁瘤,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-CARD-STEMI-17801B3D7472,V1至V5导联QS型提示前壁梗死,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-CARD-STEMI-0A05978707AA,Ⅱ、Ⅲ、aVF导联ST段抬高提示下壁梗死,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-CARD-AMI-LAB-4F371E5141D0,低密度脂蛋白胆固醇升高,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-CARD-AMI-LAB-027A760481F7,嗜酸性粒细胞减少或消失,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-EXAM-GENETIC-家族遗传证据,家族遗传证据,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-EXAM-TTE-左室射血分数,左室射血分数,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-EXAM-CARD-09DFFB573658-延迟钆增强,延迟钆增强,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-CARD-LAB-ELECTROLYTE-ABNORMAL,电解质异常,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-CARD-HT-LAB-FPG-ABNORMAL,空腹血糖异常,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-CARD-LAB-RENAL-FUNCTION-ABNORMAL,肾功能异常,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-CARD-LAB-GLUCOSE-ABNORMAL,血糖异常,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,ExamObservation,IND-CARD-LAB-LIPID-ABNORMAL,血脂异常,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,LabItem,EXAM-CARD-01C3182D129E,利钠肽,pending_dictionary_registration,K_LAB_ITEM_DICT
DIS-CARD-ARR-PVC,室性期前收缩,LabItem,LAB-CARD-CADCD76D40B9,心肌损伤标志物,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,LabItem,LAB-CARDIAC-BIOMARKERS,心脏生物标志物检测,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,LabItem,LAB-CARD-RENAL-ELECTROLYTE-CDSS,肾功能与电解质,pending_dictionary_registration,K_LAB_ITEM_DICT
DIS-CARD-ARR-PVC,室性期前收缩,LabSubitem,LABIND-EXAM-CARD-01C3182D129E-BNP,B型利钠肽,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,LabSubitem,IND-NT-PROBNP,N末端B型利钠肽原,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,LabSubitem,IND-CARD-AMI-LAB-A07CEA5883A7,中性粒细胞增多,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-BETA-BLOCKER,β受体阻滞剂,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-2CCCA76B39F5,低分子量肝素,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-STD-0401DB9741,地尔硫卓,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-STD-62498B0FBD,地高辛,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-TEXT-EE219280A7,抗凝药物,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-73E3BE4E64BB,抗心律失常药物,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-0D88ECB6525C,普罗帕酮,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-STD-9146894909,普萘洛尔,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-A49408D27901,普通肝素,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-TEXT-93710567D3,洋地黄类药物,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-STD-DE220086E9,硝酸甘油,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-55157DA54154,硝酸酯类药物,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-F50DC811465A,索他洛尔,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-STD-C685CE7163,维拉帕米,candidate_conflict,K_DRUG_DICT
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-STD-1691342E51,美托洛尔,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-7717331EF136,肝素,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-AMIODARONE,胺碘酮,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,knowledge_only,
DIS-CARD-ARR-PVC,室性期前收缩,Procedure,PROC-CARD-36488EFD8194,同步直流电复律,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-ARR-PVC,室性期前收缩,Procedure,PROC-ICD,植入式心律转复除颤器置入术,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-ARR-PVC,室性期前收缩,Procedure,PROC-CARD-E94100E376BD,永久起搏器植入,,
DIS-CARD-ARR-PVC,室性期前收缩,Procedure,PROC-CARD-6CC6BC610CAE,电除颤,,
DIS-CARD-ARR-PVC,室性期前收缩,Procedure,PROC-CARD-4777F9B8D8F3,经导管心脏射频消融术,,
DIS-CARD-VSD,室间隔缺损,ExamItem,EXAM-CARD-CF719F4B0836,CT血管造影,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamItem,EXAM-CARD-90C30ED23298,室间隔缺损检查,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamItem,EXAM-ECG,心电图,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamItem,EXAM-CARD-TEXT-8AF3973EB6,心脏导管检查,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamItem,EXAM-CARD-TEXT-8633D5B324,磁共振成像,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamItem,EXAM-CARD-TEXT-BE9C2270C9,胸部X线检查,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamItem,EXAM-CARD-FULLBOOK-27900FDADC,血管超声,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamItem,EXAM-TTE,超声心动图,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamObservation,IND-CARD-STEMI-D6A001366BC3,ST段持续抬高提示室壁瘤,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamObservation,IND-CARD-STEMI-17801B3D7472,V1至V5导联QS型提示前壁梗死,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamObservation,IND-CARD-STEMI-0A05978707AA,Ⅱ、Ⅲ、aVF导联ST段抬高提示下壁梗死,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamObservation,IND-CARD-AMI-LAB-027A760481F7,嗜酸性粒细胞减少或消失,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamObservation,IND-EXAM-TTE-左室射血分数,左室射血分数,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamObservation,IND-EXAM-CARD-09DFFB573658-延迟钆增强,延迟钆增强,knowledge_only,
DIS-CARD-VSD,室间隔缺损,ExamObservation,IND-CARD-LAB-RENAL-FUNCTION-ABNORMAL,肾功能异常,knowledge_only,
DIS-CARD-VSD,室间隔缺损,LabSubitem,IND-CARD-AMI-LAB-A07CEA5883A7,中性粒细胞增多,knowledge_only,
DIS-CARD-VSD,室间隔缺损,Procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗装置植入术,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-VSD,室间隔缺损,Procedure,PROC-ICD,植入式心律转复除颤器置入术,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-VSD,室间隔缺损,Procedure,PROC-CARD-E94100E376BD,永久起搏器植入,,
DIS-CARD-VSD,室间隔缺损,Procedure,PROC-CARD-4777F9B8D8F3,经导管心脏射频消融术,,
DIS-CARD-VSD,室间隔缺损,Procedure,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,pending_dictionary_registration,K_OPERATION_HANDLE_DICT
DIS-CARD-VSD,室间隔缺损,Sign,SIGN-CARD-B6A5F5A925FF,室间隔缺损体征,knowledge_only,
DIS-CARD-FH,家族性高胆固醇血症,ExamItem,EXAM-CARD-1964B3FBB1A3,家族性高胆固醇血症检查,knowledge_only,
DIS-CARD-FH,家族性高胆固醇血症,ExamItem,EXAM-ECG,心电图,knowledge_only,
DIS-CARD-FH,家族性高胆固醇血症,ExamItem,EXAM-CMR,心脏磁共振,knowledge_only,
DIS-CARD-FH,家族性高胆固醇血症,ExamItem,EXAM-TTE,超声心动图,knowledge_only,
DIS-CARD-FH,家族性高胆固醇血症,ExamObservation,IND-CARD-STEMI-D6A001366BC3,ST段持续抬高提示室壁瘤,knowledge_only,
DIS-CARD-FH,家族性高胆固醇血症,ExamObservation,IND-CARD-STEMI-17801B3D7472,V1至V5导联QS型提示前壁梗死,knowledge_only,
DIS-CARD-FH,家族性高胆固醇血症,ExamObservation,IND-CARD-STEMI-0A05978707AA,Ⅱ、Ⅲ、aVF导联ST段抬高提示下壁梗死,knowledge_only,
DIS-CARD-FH,家族性高胆固醇血症,ExamObservation,IND-EXAM-TTE-左室射血分数,左室射血分数,knowledge_only,
DIS-CARD-FH,家族性高胆固醇血症,ExamObservation,IND-EXAM-CARD-09DFFB573658-延迟钆增强,延迟钆增强,knowledge_only,
DIS-CARD-FH,家族性高胆固醇血症,Medication,MED-CARD-DAE0F0B68F1D,他汀类药物,knowledge_only,
DIS-CARD-HF-HFpEF,射血分数保留的心力衰竭,ExamItem,EXAM-TTE,超声心动图,knowledge_only,
DIS-CARD-HF-HFpEF,射血分数保留的心力衰竭,ExamObservation,IND-EXAM-TTE-左室射血分数,左室射血分数,knowledge_only,
DIS-CARD-HF-HFpEF,射血分数保留的心力衰竭,LabItem,EXAM-CARD-01C3182D129E,利钠肽,pending_dictionary_registration,K_LAB_ITEM_DICT
