disease_code,disease_name,entity_type,evidence_levels,evidence_texts,guideline_names,node_code,node_name,pages,recommendation_levels
DIS-CARD-ARR-AVB2,二度房室传导阻滞,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-BRADYAVB-ARR-AVB2-04-01-FOLLOW,二度房室传导阻滞随访管理阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-AVB2,二度房室传导阻滞,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-BRADYAVB-ARR-AVB2-02-01-RISK,二度房室传导阻滞风险分层阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-AVB2,二度房室传导阻滞,DiagnosisCriteria,[],[],[],DX-CARD-5F28B989F353,心电图传导阻滞诊断依据,[],[]
DIS-CARD-ARR-AVB2,二度房室传导阻滞,TreatmentPlan,[],[],[],PLAN-CARD-1A90D3A039E7,二度房室传导阻滞治疗方案,[],[]
DIS-CARD-ARR-AVB3,三度房室传导阻滞,ClinicalRule,['B'],[],[],RULE-CDSS-BRADYAVB-ARR-AVB3-03-01-TREAT,三度房室传导阻滞治疗决策阶段规则,[],['Ⅰ']
DIS-CARD-ARR-AVB3,三度房室传导阻滞,ClinicalRule,['B'],[],[],RULE-CDSS-BRADYAVB-ARR-AVB3-01-01-DIAG,三度房室传导阻滞诊断确认阶段规则,[],['Ⅰ']
DIS-CARD-ARR-AVB3,三度房室传导阻滞,ClinicalRule,['B'],[],[],RULE-CDSS-BRADYAVB-ARR-AVB3-04-01-FOLLOW,三度房室传导阻滞随访管理阶段规则,[],['Ⅰ']
DIS-CARD-ARR-AVB3,三度房室传导阻滞,ClinicalRule,['B'],[],[],RULE-CDSS-BRADYAVB-ARR-AVB3-02-01-RISK,三度房室传导阻滞风险分层阶段规则,[],['Ⅰ']
DIS-CARD-ARR-AVB3,三度房室传导阻滞,DiagnosisCriteria,[],[],[],DX-CARD-5F28B989F353,心电图传导阻滞诊断依据,[],[]
DIS-CARD-ARR-AVB3,三度房室传导阻滞,Medication,[],[],[],MED-CARD-EF0B44CD1F78,阿托品,[],[]
DIS-CARD-ARR-AVB3,三度房室传导阻滞,TreatmentPlan,[],[],[],PLAN-CARD-B5595FF75DE4,三度房室传导阻滞治疗方案,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-SVTAFL-ARR-AVNRT-03-01-TREAT,房室结折返性心动过速治疗决策阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-SVTAFL-ARR-AVNRT-01-01-DIAG,房室结折返性心动过速诊断确认阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-SVTAFL-ARR-AVNRT-04-01-FOLLOW,房室结折返性心动过速随访管理阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-SVTAFL-ARR-AVNRT-02-01-RISK,房室结折返性心动过速风险分层阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,DiagnosisCriteria,[],[],[],DXC-CARD-9A428C9E2C3C,房室结折返性心动过速诊断标准,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,DifferentialDiagnosis,[],[],[],DDX-CARD-95D3594A06C8,室性心动过速,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,DifferentialDiagnosis,[],[],[],DDX-CARD-91D172B6AA3C,心房颤动,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,DifferentialDiagnosis,[],[],[],DDX-CARD-F46806C9EB37,房性早搏,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,DifferentialDiagnosis,[],[],[],DDX-CARD-CE220DDF6AA5,窦性心动过速,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,Medication,[],[],[],MED-BETA-BLOCKER,β受体阻滞剂,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,Medication,[],[],[],MED-CARD-0D88ECB6525C,普罗帕酮,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,Medication,[],[],[],MED-CARD-F50DC811465A,索他洛尔,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,Medication,[],[],[],MED-CARD-C685CE7163F5,维拉帕米,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,Medication,[],[],[],MED-AMIODARONE,胺碘酮,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,Medication,[],[],[],MED-CARD-33087B86B32A,腺苷,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,Procedure,[],[],[],PROC-CARD-69A311F01D4B,三尖瓣环峡部消融,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,Procedure,[],[],[],PROC-CARD-4777F9B8D8F3,射频导管消融,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-108E680ADD4F,同步电复律,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-5C9E41087192,导管消融,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-8EAEE6E3A5AC,房室结折返性心动过速治疗方案,[],[]
DIS-CARD-ARR-AVNRT,房室结折返性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-741F70867FDD,迷走神经刺激,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-SVTAFL-ARR-AVRT-03-01-TREAT,房室折返性心动过速治疗决策阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-AVRT,房室折返性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-SVTAFL-ARR-AVRT-01-01-DIAG,房室折返性心动过速诊断确认阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-AVRT,房室折返性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-SVTAFL-ARR-AVRT-04-01-FOLLOW,房室折返性心动过速随访管理阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-AVRT,房室折返性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-SVTAFL-ARR-AVRT-02-01-RISK,房室折返性心动过速风险分层阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-AVRT,房室折返性心动过速,DiagnosisCriteria,[],[],[],DXC-CARD-96EF831225B2,房室折返性心动过速诊断标准,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,DifferentialDiagnosis,[],[],[],DDX-CARD-95D3594A06C8,室性心动过速,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,DifferentialDiagnosis,[],[],[],DDX-CARD-91D172B6AA3C,心房颤动,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,DifferentialDiagnosis,[],[],[],DDX-CARD-F46806C9EB37,房性早搏,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,DifferentialDiagnosis,[],[],[],DDX-CARD-CE220DDF6AA5,窦性心动过速,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,Medication,[],[],[],MED-CARD-75C23ADDCA3A,伊布利特,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,Medication,[],[],[],MED-CARD-0D88ECB6525C,普罗帕酮,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,Medication,[],[],[],MED-CARD-F50DC811465A,索他洛尔,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,Medication,[],[],[],MED-CARD-C685CE7163F5,维拉帕米,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,Medication,[],[],[],MED-AMIODARONE,胺碘酮,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,Medication,[],[],[],MED-CARD-33087B86B32A,腺苷,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,Procedure,[],[],[],PROC-CARD-69A311F01D4B,三尖瓣环峡部消融,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,Procedure,[],[],[],PROC-CARD-7FD747D740F0,同步直流电复律,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,Procedure,[],[],[],PROC-CARD-4777F9B8D8F3,射频导管消融,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,Procedure,[],[],[],PROC-CARD-B13C58DD2614,颈动脉窦按摩,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-108E680ADD4F,同步电复律,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-5C9E41087192,导管消融,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-344A32B0714D,房室折返性心动过速治疗方案,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-64B52A7B760E,药物转复,[],[]
DIS-CARD-ARR-AVRT,房室折返性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-741F70867FDD,迷走神经刺激,[],[]
DIS-CARD-ARR-BBB,束支传导阻滞,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-BRADYAVB-ARR-BBB-03-01-TREAT,束支传导阻滞治疗决策阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-BBB,束支传导阻滞,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-BRADYAVB-ARR-BBB-01-01-DIAG,束支传导阻滞诊断确认阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-BBB,束支传导阻滞,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-BRADYAVB-ARR-BBB-04-01-FOLLOW,束支传导阻滞随访管理阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-BBB,束支传导阻滞,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-BRADYAVB-ARR-BBB-02-01-RISK,束支传导阻滞风险分层阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-BBB,束支传导阻滞,DiagnosisCriteria,[],[],[],DXC-CARD-464F39D5B91C,束支传导阻滞诊断标准,[],[]
DIS-CARD-ARR-BBB,束支传导阻滞,TreatmentPlan,[],[],[],PLAN-CARD-00B9C7D70BD9,束支传导阻滞治疗方案,[],[]
DIS-CARD-ARR-BRADY,缓慢性心律失常,ClinicalRule,['B'],[],[],RULE-CDSS-BRADYAVB-ARR-BRADY-03-01-TREAT,缓慢性心律失常治疗决策阶段规则,[],['Ⅰ']
DIS-CARD-ARR-BRADY,缓慢性心律失常,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-BRADYAVB-ARR-BRADY-01-01-DIAG,缓慢性心律失常诊断确认阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-BRADY,缓慢性心律失常,ClinicalRule,['B'],[],[],RULE-CDSS-BRADYAVB-ARR-BRADY-04-01-FOLLOW,缓慢性心律失常随访管理阶段规则,[],['Ⅰ']
DIS-CARD-ARR-BRADY,缓慢性心律失常,ClinicalRule,['B'],[],[],RULE-CDSS-BRADYAVB-ARR-BRADY-02-01-RISK,缓慢性心律失常风险分层阶段规则,[],['Ⅰ']
DIS-CARD-ARR-BRADY,缓慢性心律失常,DiagnosisCriteria,[],[],[],DX-CARD-5F28B989F353,心电图传导阻滞诊断依据,[],[]
DIS-CARD-ARR-BRADY,缓慢性心律失常,Medication,[],[],[],MED-CARD-669F94E52F61,异丙肾上腺素,[],[]
DIS-CARD-ARR-BRADY,缓慢性心律失常,Medication,[],[],[],MED-CARD-EF0B44CD1F78,阿托品,[],[]
DIS-CARD-ARR-BRADY,缓慢性心律失常,Procedure,[],[],[],PROC-CARD-B69847521FA1,临时心脏起搏,[],[]
DIS-CARD-ARR-BRADY,缓慢性心律失常,Procedure,[],[],[],PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,[],[]
DIS-CARD-ARR-BRADY,缓慢性心律失常,TreatmentPlan,[],[],[],PLAN-CARD-D48B04D85208,缓慢性心律失常治疗方案,[],[]
DIS-CARD-ARR-BRADY,缓慢性心律失常,TreatmentPlan,[],[],[],PLAN-CARD-F7FB7035330D,起搏治疗,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-VASCD-ARR-BRUGADA-03-01-TREAT,Brugada综合征治疗决策阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-BRUGADA,Brugada综合征,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-VASCD-ARR-BRUGADA-01-01-DIAG,Brugada综合征诊断确认阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-BRUGADA,Brugada综合征,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-VASCD-ARR-BRUGADA-04-01-FOLLOW,Brugada综合征随访管理阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-BRUGADA,Brugada综合征,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-VASCD-ARR-BRUGADA-02-01-RISK,Brugada综合征风险分层阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-BRUGADA,Brugada综合征,DiagnosisCriteria,[],[],[],DXC-CARD-REQ-A69DF947813A,Brugada综合征诊断标准,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Medication,[],[],[],MED-BETA-BLOCKER,β受体阻滞剂,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Medication,[],[],[],MED-CARD-91B9687BBE00,利多卡因,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Medication,[],[],[],MED-CARD-74936DD4D485,奎尼丁,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Medication,[],[],[],MED-CARD-0D88ECB6525C,普罗帕酮,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Medication,[],[],[],MED-CARD-968C1FB4A035,普萘洛尔,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Medication,[],[],[],MED-CARD-TEXT-93710567D3,洋地黄类药物,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Medication,[],[],[],MED-CARD-F50DC811465A,索他洛尔,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Medication,[],[],[],MED-AMIODARONE,胺碘酮,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Procedure,[],[],[],PROC-CARD-36488EFD8194,同步电复律,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Procedure,[],[],[],PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Procedure,[],[],[],PROC-CARD-BA093052CBC6,导管消融,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Procedure,[],[],[],PROC-CARD-6A8C8F96D8A0,心肺复苏,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,Procedure,[],[],[],PROC-CARD-6CC6BC610CAE,电除颤,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,TreatmentPlan,[],[],[],PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,TreatmentPlan,[],[],[],PLAN-CARD-946BE3CB675F,ICD治疗,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,TreatmentPlan,[],[],[],PLAN-CARD-TEXT-7CC38FBA6F,复律治疗,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,TreatmentPlan,[],[],[],PLAN-CARD-8D7FDE84DC07,射频消融治疗,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,TreatmentPlan,[],[],[],PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,[],[]
DIS-CARD-ARR-BRUGADA,Brugada综合征,TreatmentPlan,[],[],[],PLAN-CARD-A694F46F1102,电复律除颤,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-VASCD-ARR-CPVT-03-01-TREAT,儿茶酚胺敏感性多形性室性心动过速治疗决策阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-VASCD-ARR-CPVT-01-01-DIAG,儿茶酚胺敏感性多形性室性心动过速诊断确认阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-VASCD-ARR-CPVT-04-01-FOLLOW,儿茶酚胺敏感性多形性室性心动过速随访管理阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,ClinicalRule,['未分级/指南未显式标注'],[],[],RULE-CDSS-VASCD-ARR-CPVT-02-01-RISK,儿茶酚胺敏感性多形性室性心动过速风险分层阶段规则,[],['未分级/指南未显式标注']
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,DiagnosisCriteria,[],[],[],DXC-CARD-REQ-FE58A0E71FEE,儿茶酚胺敏感性多形性室性心动过速诊断标准,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,Medication,[],[],[],MED-CARD-91B9687BBE00,利多卡因,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,Medication,[],[],[],MED-CARD-74936DD4D485,奎尼丁,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,Medication,[],[],[],MED-CARD-0D88ECB6525C,普罗帕酮,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,Medication,[],[],[],MED-AMIODARONE,胺碘酮,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,Procedure,[],[],[],PROC-CARD-36488EFD8194,同步电复律,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,Procedure,[],[],[],PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,Procedure,[],[],[],PROC-CARD-BA093052CBC6,导管消融,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,Procedure,[],[],[],PROC-CARD-TEXT-84551F84B4,射频消融术,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,Procedure,[],[],[],PROC-CARD-TEXT-D9A9D30763,植入式心律转复除颤器,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,Procedure,[],[],[],PROC-CARD-6CC6BC610CAE,电除颤,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-946BE3CB675F,ICD治疗,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,[],[]
DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,TreatmentPlan,[],[],[],PLAN-CARD-A694F46F1102,电复律除颤,[],[]
DIS-CARD-ARR-ERS,早期复极综合征,Medication,[],[],[],MED-CARD-TEXT-93710567D3,洋地黄类药物,[],[]
DIS-CARD-ARR-ERS,早期复极综合征,Procedure,[],[],[],PROC-CARD-TEXT-D9A9D30763,植入式心律转复除颤器,[],[]
DIS-CARD-ARR-ERS,早期复极综合征,Procedure,[],[],[],PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,[],[]
