batch_id,disease_code,disease_name,relation_id,relation_type,target_code,target_name,missing_fields,review_focus,pharmacist_decision,pharmacist_comment
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-7DB146474B39,treated_by_medication,MED-CARD-55157DA54154,硝酸酯类药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-FEA159A623BE,treated_by_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-B20B3C025020,treated_by_medication,MED-CARD-DAE0F0B68F1D,他汀类药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-3B8E13631E8B,treated_by_medication,MED-CARD-55157DA54154,硝酸酯类药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-7BF07BA9127E,treated_by_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-836C595E4D8D,treated_by_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-DAD13C887029,treated_by_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-250A5520E15B,treated_by_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-DCFFBAA94C34,treated_by_medication,MED-CARD-DAE0F0B68F1D,他汀类药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-C716A3A608A8,treated_by_medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-55DA63AC49AC,treated_by_medication,MED-CARD-55157DA54154,硝酸酯类药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-4EAB39E78BBF,treated_by_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,REL-E342857D28D2,treated_by_medication,MED-CARD-55157DA54154,硝酸酯类药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,REL-07EC9C7FA380,treated_by_medication,MED-CARD-55157DA54154,硝酸酯类药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,REL-09C07DB50B68,treated_by_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-B134E0B674E9,treated_by_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-10EA9FD75838,treated_by_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-8352F6381E69,treated_by_medication,MED-CARD-DAE0F0B68F1D,他汀类药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-212D8DA21A4F,treated_by_medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-92D6F9EA70BA,treated_by_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-CB17103DEFB7,treated_by_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-65F336BA276D,treated_by_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-B29685F7C467,treated_by_medication,MED-DIURETIC,利尿剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-3D6AAA6DBF5F,treated_by_medication,MED-AMIODARONE,胺碘酮,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-AA312458485B,treated_by_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-4E1D72E59BD9,treated_by_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-88E4862FAADB,treated_by_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-768FB4DDD282,treated_by_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-162A3ACD0F10,treated_by_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,REL-PLANEXEC-E9003277A6CC,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-PLANEXEC-E9003277A6CC,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,REL-PLANEXEC-E9003277A6CC,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,REL-PLANEXEC-E9003277A6CC,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-PLANEXEC-E9003277A6CC,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,REL-PLANEXEC-E9003277A6CC,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REL-PLANEXEC-E9003277A6CC,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-PLANEXEC-E9003277A6CC,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-PLANEXEC-E9003277A6CC,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,REL-PLANEXEC-26E3978A2AA0,includes_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-PLANEXEC-26E3978A2AA0,includes_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,REL-PLANEXEC-26E3978A2AA0,includes_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-PLANEXEC-26E3978A2AA0,includes_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,REL-PLANEXEC-26E3978A2AA0,includes_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REL-PLANEXEC-26E3978A2AA0,includes_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-PLANEXEC-26E3978A2AA0,includes_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-PLANEXEC-26E3978A2AA0,includes_medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,REL-PLANEXEC-3D5058DCB2A1,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,REL-PLANEXEC-3D5058DCB2A1,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,REL-PLANEXEC-3D5058DCB2A1,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,REL-PLANEXEC-3D5058DCB2A1,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,REL-PLANEXEC-3D5058DCB2A1,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-PLANEXEC-3D5058DCB2A1,includes_medication,MED-CARD-TEXT-EE219280A7,抗凝药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REL-PLANEXEC-648659B1398E,includes_medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,REL-PLANEXEC-648659B1398E,includes_medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-PLANEXEC-648659B1398E,includes_medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REL-PLANEXEC-613CF0F4952E,includes_medication,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,REL-PLANEXEC-613CF0F4952E,includes_medication,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-PLANEXEC-613CF0F4952E,includes_medication,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REL-PLANEXEC-78F32C05C4D5,includes_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,REL-PLANEXEC-78F32C05C4D5,includes_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-PLANEXEC-78F32C05C4D5,includes_medication,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REL-PLANEXEC-69676CE2B455,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,REL-PLANEXEC-69676CE2B455,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-PLANEXEC-69676CE2B455,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REL-PLANEXEC-779257EACB28,includes_medication,MED-DIURETIC,利尿剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,REL-PLANEXEC-779257EACB28,includes_medication,MED-DIURETIC,利尿剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,REL-PLANEXEC-779257EACB28,includes_medication,MED-DIURETIC,利尿剂,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物别名、药物禁忌、药物剂量、药物相互作用,,
BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,REL-PLANEXEC-B7DCDFE04B40,includes_medication,MED-CARD-TEXT-D07193A49C,溶栓药物,applicable_population;clinical_review_status;evidence_source_chain;exclusion_or_contraindication;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,重点确认：药物禁忌、药物剂量、药物相互作用,,
